Date,Time,Activity,White Light,Sleep/Wake
3/11/2019,8:30:30 AM,159,0,1
3/11/2019,8:31:00 AM,134,21.96,1
3/11/2019,8:31:30 AM,222,74.19,1
3/11/2019,8:32:00 AM,125,140.47,1
3/11/2019,8:32:30 AM,170,99.74,1
3/11/2019,8:33:00 AM,73,188.69,1
3/11/2019,8:33:30 AM,125,182.66,1
3/11/2019,8:34:00 AM,222,43.05,1
3/11/2019,8:34:30 AM,237,0,1
3/11/2019,8:35:00 AM,144,9.79,1
3/11/2019,8:35:30 AM,188,45.41,1
3/11/2019,8:36:00 AM,117,47.56,1
3/11/2019,8:36:30 AM,31,48.22,1
3/11/2019,8:37:00 AM,56,39.41,1
3/11/2019,8:37:30 AM,222,73.26,1
3/11/2019,8:38:00 AM,176,47.56,1
3/11/2019,8:38:30 AM,97,71.41,1
3/11/2019,8:39:00 AM,176,102.25,1
3/11/2019,8:39:30 AM,298,61.13,1
3/11/2019,8:40:00 AM,139,119.43,1
3/11/2019,8:40:30 AM,215,68.28,1
3/11/2019,8:41:00 AM,373,0,1
3/11/2019,8:41:30 AM,373,3906.84,1
3/11/2019,8:42:00 AM,328,76.09,1
3/11/2019,8:42:30 AM,288,54.04,1
3/11/2019,8:43:00 AM,139,122.3,1
3/11/2019,8:43:30 AM,82,269.18,1
3/11/2019,8:44:00 AM,176,101.33,1
3/11/2019,8:44:30 AM,144,45.62,1
3/11/2019,8:45:00 AM,121,64.34,1
3/11/2019,8:45:30 AM,113,65.02,1
3/11/2019,8:46:00 AM,113,106.54,1
3/11/2019,8:46:30 AM,48,83.2,1
3/11/2019,8:47:00 AM,91,118.86,1
3/11/2019,8:47:30 AM,117,74.22,1
3/11/2019,8:48:00 AM,339,52.62,1
3/11/2019,8:48:30 AM,222,31.72,1
3/11/2019,8:49:00 AM,328,40.13,1
3/11/2019,8:49:30 AM,13,24.11,1
3/11/2019,8:50:00 AM,73,47.56,1
3/11/2019,8:50:30 AM,109,33.44,1
3/11/2019,8:51:00 AM,270,43.89,1
3/11/2019,8:51:30 AM,79,29.94,1
3/11/2019,8:52:00 AM,149,41.8,1
3/11/2019,8:52:30 AM,36,52.32,1
3/11/2019,8:53:00 AM,46,47.98,1
3/11/2019,8:53:30 AM,36,38.1,1
3/11/2019,8:54:00 AM,67,28.85,1
3/11/2019,8:54:30 AM,29,27.89,1
3/11/2019,8:55:00 AM,48,36.25,1
3/11/2019,8:55:30 AM,62,57.25,1
3/11/2019,8:56:00 AM,105,49.26,1
3/11/2019,8:56:30 AM,0,23.78,1
3/11/2019,8:57:00 AM,20,28.54,1
3/11/2019,8:57:30 AM,76,35.43,1
3/11/2019,8:58:00 AM,97,37.13,1
3/11/2019,8:58:30 AM,32,23.97,1
3/11/2019,8:59:00 AM,0,17.31,1
3/11/2019,8:59:30 AM,23,32.49,1
3/11/2019,9:00:00 AM,7,19.04,1
3/11/2019,9:00:30 AM,139,60.89,1
3/11/2019,9:01:00 AM,125,67.83,1
3/11/2019,9:01:30 AM,79,39.46,1
3/11/2019,9:02:00 AM,52,38.07,1
3/11/2019,9:02:30 AM,26,66.97,1
3/11/2019,9:03:00 AM,76,53.58,1
3/11/2019,9:03:30 AM,54,43.74,1
3/11/2019,9:04:00 AM,46,22.71,1
3/11/2019,9:04:30 AM,34,17.75,1
3/11/2019,9:05:00 AM,21,13.29,1
3/11/2019,9:05:30 AM,6,8.64,0
3/11/2019,9:06:00 AM,30,25.47,1
3/11/2019,9:06:30 AM,20,17.95,1
3/11/2019,9:07:00 AM,0,21.17,0
3/11/2019,9:07:30 AM,28,25.19,1
3/11/2019,9:08:00 AM,29,40.16,1
3/11/2019,9:08:30 AM,82,43.18,1
3/11/2019,9:09:00 AM,48,78.82,1
3/11/2019,9:09:30 AM,27,68.97,1
3/11/2019,9:10:00 AM,67,63.42,1
3/11/2019,9:10:30 AM,31,89.12,1
3/11/2019,9:11:00 AM,22,58.01,1
3/11/2019,9:11:30 AM,32,76.69,1
3/11/2019,9:12:00 AM,48,33.92,1
3/11/2019,9:12:30 AM,64,17.75,1
3/11/2019,9:13:00 AM,0,38.85,0
3/11/2019,9:13:30 AM,0,89.12,0
3/11/2019,9:14:00 AM,6,106.51,0
3/11/2019,9:14:30 AM,7,62.37,0
3/11/2019,9:15:00 AM,36,38.07,1
3/11/2019,9:15:30 AM,31,38.38,1
3/11/2019,9:16:00 AM,16,57.11,1
3/11/2019,9:16:30 AM,0,24.38,0
3/11/2019,9:17:00 AM,27,38.07,1
3/11/2019,9:17:30 AM,2,52.92,0
3/11/2019,9:18:00 AM,10,36.57,1
3/11/2019,9:18:30 AM,36,34.69,1
3/11/2019,9:19:00 AM,29,58.02,1
3/11/2019,9:19:30 AM,27,57.25,1
3/11/2019,9:20:00 AM,52,82.84,1
3/11/2019,9:20:30 AM,32,83.11,1
3/11/2019,9:21:00 AM,0,81.47,0
3/11/2019,9:21:30 AM,19,76.09,1
3/11/2019,9:22:00 AM,7,104.2,0
3/11/2019,9:22:30 AM,22,71.41,1
3/11/2019,9:23:00 AM,42,81.07,1
3/11/2019,9:23:30 AM,0,105.03,0
3/11/2019,9:24:00 AM,0,98.72,0
3/11/2019,9:24:30 AM,34,71.41,1
3/11/2019,9:25:00 AM,15,76.15,1
3/11/2019,9:25:30 AM,23,62.05,1
3/11/2019,9:26:00 AM,8,44.43,0
3/11/2019,9:26:30 AM,38,18.83,1
3/11/2019,9:27:00 AM,0,15.79,0
3/11/2019,9:27:30 AM,0,25.56,0
3/11/2019,9:28:00 AM,36,0,1
3/11/2019,9:28:30 AM,0,30.02,0
3/11/2019,9:29:00 AM,0,19.71,0
3/11/2019,9:29:30 AM,0,19.71,0
3/11/2019,9:30:00 AM,64,0,1
3/11/2019,9:30:30 AM,21,0,1
3/11/2019,9:31:00 AM,82,19.73,1
3/11/2019,9:31:30 AM,76,34.06,1
3/11/2019,9:32:00 AM,109,17.93,1
3/11/2019,9:32:30 AM,73,40.78,1
3/11/2019,9:33:00 AM,46,39.3,1
3/11/2019,9:33:30 AM,48,18.76,1
3/11/2019,9:34:00 AM,0,23.99,0
3/11/2019,9:34:30 AM,12,40.65,1
3/11/2019,9:35:00 AM,11,27.31,0
3/11/2019,9:35:30 AM,22,21.94,1
3/11/2019,9:36:00 AM,29,16.98,1
3/11/2019,9:36:30 AM,0,17.94,0
3/11/2019,9:37:00 AM,0,19.56,0
3/11/2019,9:37:30 AM,0,21.26,0
3/11/2019,9:38:00 AM,0,20.41,0
3/11/2019,9:38:30 AM,0,21.78,0
3/11/2019,9:39:00 AM,97,43.48,1
3/11/2019,9:39:30 AM,21,25.19,1
3/11/2019,9:40:00 AM,18,20.78,1
3/11/2019,9:40:30 AM,182,25.26,1
3/11/2019,9:41:00 AM,44,107.83,1
3/11/2019,9:41:30 AM,50,253.6,1
3/11/2019,9:42:00 AM,76,30.31,1
3/11/2019,9:42:30 AM,32,14.96,1
3/11/2019,9:43:00 AM,149,22.49,1
3/11/2019,9:43:30 AM,60,30.43,1
3/11/2019,9:44:00 AM,73,103,1
3/11/2019,9:44:30 AM,64,28.04,1
3/11/2019,9:45:00 AM,0,25.39,0
3/11/2019,9:45:30 AM,0,12.88,0
3/11/2019,9:46:00 AM,0,11.35,0
3/11/2019,9:46:30 AM,60,7.37,1
3/11/2019,9:47:00 AM,0,14.27,0
3/11/2019,9:47:30 AM,0,25.13,0
3/11/2019,9:48:00 AM,0,15.01,0
3/11/2019,9:48:30 AM,0,13.38,0
3/11/2019,9:49:00 AM,109,12,1
3/11/2019,9:49:30 AM,62,11.65,1
3/11/2019,9:50:00 AM,67,12.55,1
3/11/2019,9:50:30 AM,0,13.86,0
3/11/2019,9:51:00 AM,0,13.35,0
3/11/2019,9:51:30 AM,0,10.93,0
3/11/2019,9:52:00 AM,0,9.1,0
3/11/2019,9:52:30 AM,50,6.95,1
3/11/2019,9:53:00 AM,2,3.06,0
3/11/2019,9:53:30 AM,0,3.9,0
3/11/2019,9:54:00 AM,42,4.12,1
3/11/2019,9:54:30 AM,16,8.24,1
3/11/2019,9:55:00 AM,0,10.08,1
3/11/2019,9:55:30 AM,0,9.61,1
3/11/2019,9:56:00 AM,237,10.25,1
3/11/2019,9:56:30 AM,46,9.79,1
3/11/2019,9:57:00 AM,34,8.88,1
3/11/2019,9:57:30 AM,2,3.63,1
3/11/2019,9:58:00 AM,31,3.47,1
3/11/2019,9:58:30 AM,88,4.81,1
3/11/2019,9:59:00 AM,42,9.99,1
3/11/2019,9:59:30 AM,38,12.55,1
3/11/2019,10:00:00 AM,28,5.27,1
3/11/2019,10:00:30 AM,36,8.53,1
3/11/2019,10:01:00 AM,40,9.64,1
3/11/2019,10:01:30 AM,129,14.07,1
3/11/2019,10:02:00 AM,79,6.73,1
3/11/2019,10:02:30 AM,36,7.65,1
3/11/2019,10:03:00 AM,13,7.65,1
3/11/2019,10:03:30 AM,222,7.86,1
3/11/2019,10:04:00 AM,27,8.95,1
3/11/2019,10:04:30 AM,229,39,1
3/11/2019,10:05:00 AM,222,38.26,1
3/11/2019,10:05:30 AM,16,19.94,1
3/11/2019,10:06:00 AM,0,11.11,1
3/11/2019,10:06:30 AM,0,16.04,0
3/11/2019,10:07:00 AM,0,21.07,0
3/11/2019,10:07:30 AM,0,19.14,0
3/11/2019,10:08:00 AM,0,21.07,0
3/11/2019,10:08:30 AM,97,22.16,1
3/11/2019,10:09:00 AM,16,70.83,1
3/11/2019,10:09:30 AM,26,70.29,1
3/11/2019,10:10:00 AM,6,135.2,0
3/11/2019,10:10:30 AM,2,75.55,0
3/11/2019,10:11:00 AM,13,77.53,0
3/11/2019,10:11:30 AM,2,103.85,0
3/11/2019,10:12:00 AM,0,112.03,0
3/11/2019,10:12:30 AM,7,93.35,0
3/11/2019,10:13:00 AM,30,78.18,1
3/11/2019,10:13:30 AM,0,84.96,0
3/11/2019,10:14:00 AM,0,87.4,0
3/11/2019,10:14:30 AM,40,73.87,1
3/11/2019,10:15:00 AM,50,33.25,1
3/11/2019,10:15:30 AM,0,108.43,0
3/11/2019,10:16:00 AM,0,96.34,0
3/11/2019,10:16:30 AM,48,16.25,1
3/11/2019,10:17:00 AM,22,21.49,1
3/11/2019,10:17:30 AM,70,29.85,1
3/11/2019,10:18:00 AM,36,36.29,1
3/11/2019,10:18:30 AM,56,39.28,1
3/11/2019,10:19:00 AM,7,43.24,1
3/11/2019,10:19:30 AM,2,18.24,1
3/11/2019,10:20:00 AM,62,46.44,1
3/11/2019,10:20:30 AM,73,164.12,1
3/11/2019,10:21:00 AM,298,66.59,1
3/11/2019,10:21:30 AM,170,31.77,1
3/11/2019,10:22:00 AM,50,38.28,1
3/11/2019,10:22:30 AM,52,34.47,1
3/11/2019,10:23:00 AM,139,49.97,1
3/11/2019,10:23:30 AM,245,45.55,1
3/11/2019,10:24:00 AM,36,27.95,1
3/11/2019,10:24:30 AM,32,17.31,1
3/11/2019,10:25:00 AM,62,21.09,1
3/11/2019,10:25:30 AM,11,33.48,1
3/11/2019,10:26:00 AM,129,48.02,1
3/11/2019,10:26:30 AM,20,65.86,1
3/11/2019,10:27:00 AM,34,57.64,1
3/11/2019,10:27:30 AM,73,52.98,1
3/11/2019,10:28:00 AM,38,109.57,1
3/11/2019,10:28:30 AM,28,96.97,1
3/11/2019,10:29:00 AM,34,86.55,1
3/11/2019,10:29:30 AM,36,51.75,1
3/11/2019,10:30:00 AM,18,112.19,1
3/11/2019,10:30:30 AM,38,87.93,1
3/11/2019,10:31:00 AM,27,84.09,1
3/11/2019,10:31:30 AM,10,13.55,1
3/11/2019,10:32:00 AM,70,16.04,1
3/11/2019,10:32:30 AM,3,13.58,1
3/11/2019,10:33:00 AM,31,29.79,1
3/11/2019,10:33:30 AM,60,42.34,1
3/11/2019,10:34:00 AM,34,68.01,1
3/11/2019,10:34:30 AM,50,48.05,1
3/11/2019,10:35:00 AM,10,90.93,1
3/11/2019,10:35:30 AM,40,77.2,1
3/11/2019,10:36:00 AM,46,117.5,1
3/11/2019,10:36:30 AM,11,74.36,1
3/11/2019,10:37:00 AM,101,52.98,1
3/11/2019,10:37:30 AM,129,98.75,1
3/11/2019,10:38:00 AM,0,112.04,1
3/11/2019,10:38:30 AM,31,112.21,1
3/11/2019,10:39:00 AM,12,103.96,1
3/11/2019,10:39:30 AM,3,103.96,0
3/11/2019,10:40:00 AM,21,96.27,1
3/11/2019,10:40:30 AM,23,96.27,1
3/11/2019,10:41:00 AM,27,101.1,1
3/11/2019,10:41:30 AM,40,104.15,1
3/11/2019,10:42:00 AM,117,71.79,1
3/11/2019,10:42:30 AM,88,25.85,1
3/11/2019,10:43:00 AM,4,74.43,1
3/11/2019,10:43:30 AM,14,54.04,1
3/11/2019,10:44:00 AM,144,111.07,1
3/11/2019,10:44:30 AM,94,100.79,1
3/11/2019,10:45:00 AM,144,78.31,1
3/11/2019,10:45:30 AM,109,94.91,1
3/11/2019,10:46:00 AM,17,55.26,1
3/11/2019,10:46:30 AM,113,71.9,1
3/11/2019,10:47:00 AM,60,130.06,1
3/11/2019,10:47:30 AM,109,138.71,1
3/11/2019,10:48:00 AM,113,132.96,1
3/11/2019,10:48:30 AM,101,108.63,1
3/11/2019,10:49:00 AM,94,106.01,1
3/11/2019,10:49:30 AM,97,115.06,1
3/11/2019,10:50:00 AM,117,57.7,1
3/11/2019,10:50:30 AM,36,39,1
3/11/2019,10:51:00 AM,0,38.1,1
3/11/2019,10:51:30 AM,62,38.65,1
3/11/2019,10:52:00 AM,44,86.23,1
3/11/2019,10:52:30 AM,64,102.21,1
3/11/2019,10:53:00 AM,56,108.96,1
3/11/2019,10:53:30 AM,34,83.38,1
3/11/2019,10:54:00 AM,46,73.65,1
3/11/2019,10:54:30 AM,54,70.71,1
3/11/2019,10:55:00 AM,159,54.65,1
3/11/2019,10:55:30 AM,50,81.99,1
3/11/2019,10:56:00 AM,24,75.54,1
3/11/2019,10:56:30 AM,2,92.26,1
3/11/2019,10:57:00 AM,94,82.22,1
3/11/2019,10:57:30 AM,91,112,1
3/11/2019,10:58:00 AM,13,103.8,1
3/11/2019,10:58:30 AM,0,120.67,1
3/11/2019,10:59:00 AM,0,122.63,0
3/11/2019,10:59:30 AM,60,33.52,1
3/11/2019,11:00:00 AM,62,40.22,1
3/11/2019,11:00:30 AM,91,124.53,1
3/11/2019,11:01:00 AM,44,146.5,1
3/11/2019,11:01:30 AM,52,130.58,1
3/11/2019,11:02:00 AM,46,107.11,1
3/11/2019,11:02:30 AM,54,85.33,1
3/11/2019,11:03:00 AM,154,101.53,1
3/11/2019,11:03:30 AM,40,113,1
3/11/2019,11:04:00 AM,19,123.24,1
3/11/2019,11:04:30 AM,34,68.43,1
3/11/2019,11:05:00 AM,6,32.47,1
3/11/2019,11:05:30 AM,30,24.85,1
3/11/2019,11:06:00 AM,24,33.32,1
3/11/2019,11:06:30 AM,91,32.93,1
3/11/2019,11:07:00 AM,253,60.61,1
3/11/2019,11:07:30 AM,201,98.56,1
3/11/2019,11:08:00 AM,288,103.14,1
3/11/2019,11:08:30 AM,188,65.32,1
3/11/2019,11:09:00 AM,164,43.09,1
3/11/2019,11:09:30 AM,201,27.71,1
3/11/2019,11:10:00 AM,201,39.49,1
3/11/2019,11:10:30 AM,129,95.03,1
3/11/2019,11:11:00 AM,54,88.76,1
3/11/2019,11:11:30 AM,46,73.9,1
3/11/2019,11:12:00 AM,0,52.98,0
3/11/2019,11:12:30 AM,5,52.18,0
3/11/2019,11:13:00 AM,22,95.03,1
3/11/2019,11:13:30 AM,0,100.98,0
3/11/2019,11:14:00 AM,0,103.8,0
3/11/2019,11:14:30 AM,0,90,0
3/11/2019,11:15:00 AM,0,87.46,0
3/11/2019,11:15:30 AM,0,83.71,0
3/11/2019,11:16:00 AM,144,302.27,1
3/11/2019,11:16:30 AM,0,825.04,0
3/11/2019,11:17:00 AM,0,1276.61,0
3/11/2019,11:17:30 AM,0,1077.65,0
3/11/2019,11:18:00 AM,0,723.55,0
3/11/2019,11:18:30 AM,0,482.54,0
3/11/2019,11:19:00 AM,73,302.9,1
3/11/2019,11:19:30 AM,18,169.91,1
3/11/2019,11:20:00 AM,16,185.94,1
3/11/2019,11:20:30 AM,6,162.28,0
3/11/2019,11:21:00 AM,0,141.61,0
3/11/2019,11:21:30 AM,8,123.68,0
3/11/2019,11:22:00 AM,36,119.14,1
3/11/2019,11:22:30 AM,0,71.02,0
3/11/2019,11:23:00 AM,50,149.52,1
3/11/2019,11:23:30 AM,44,263.43,1
3/11/2019,11:24:00 AM,229,254.9,1
3/11/2019,11:24:30 AM,0,206.39,1
3/11/2019,11:25:00 AM,28,89.6,1
3/11/2019,11:25:30 AM,46,183.56,1
3/11/2019,11:26:00 AM,22,284.74,1
3/11/2019,11:26:30 AM,31,266.84,1
3/11/2019,11:27:00 AM,60,265.47,1
3/11/2019,11:27:30 AM,11,163.96,1
3/11/2019,11:28:00 AM,2,169.31,0
3/11/2019,11:28:30 AM,10,154.34,0
3/11/2019,11:29:00 AM,18,123.25,1
3/11/2019,11:29:30 AM,9,229.77,1
3/11/2019,11:30:00 AM,62,139.43,1
3/11/2019,11:30:30 AM,101,153.75,1
3/11/2019,11:31:00 AM,76,226.59,1
3/11/2019,11:31:30 AM,38,221.02,1
3/11/2019,11:32:00 AM,6,110.63,1
3/11/2019,11:32:30 AM,27,113.38,1
3/11/2019,11:33:00 AM,21,347.64,1
3/11/2019,11:33:30 AM,0,335.67,0
3/11/2019,11:34:00 AM,11,257.18,0
3/11/2019,11:34:30 AM,3,329.29,0
3/11/2019,11:35:00 AM,0,397.24,0
3/11/2019,11:35:30 AM,91,1158.32,1
3/11/2019,11:36:00 AM,0,2076.41,0
3/11/2019,11:36:30 AM,2,1799.27,0
3/11/2019,11:37:00 AM,0,1544.88,0
3/11/2019,11:37:30 AM,0,1867.54,0
3/11/2019,11:38:00 AM,0,1749.51,0
3/11/2019,11:38:30 AM,48,839.87,1
3/11/2019,11:39:00 AM,2,17.28,0
3/11/2019,11:39:30 AM,91,255.21,1
3/11/2019,11:40:00 AM,9,53.26,1
3/11/2019,11:40:30 AM,24,90.8,1
3/11/2019,11:41:00 AM,70,299.14,1
3/11/2019,11:41:30 AM,194,30.52,1
3/11/2019,11:42:00 AM,176,19.64,1
3/11/2019,11:42:30 AM,188,17.4,1
3/11/2019,11:43:00 AM,16,30.02,1
3/11/2019,11:43:30 AM,31,15.79,1
3/11/2019,11:44:00 AM,88,20.48,1
3/11/2019,11:44:30 AM,82,40.16,1
3/11/2019,11:45:00 AM,70,58.71,1
3/11/2019,11:45:30 AM,54,26.58,1
3/11/2019,11:46:00 AM,73,27.71,1
3/11/2019,11:46:30 AM,62,22.22,1
3/11/2019,11:47:00 AM,82,32.11,1
3/11/2019,11:47:30 AM,79,40.05,1
3/11/2019,11:48:00 AM,46,55.13,1
3/11/2019,11:48:30 AM,14,31.3,1
3/11/2019,11:49:00 AM,19,31.17,1
3/11/2019,11:49:30 AM,82,19.93,1
3/11/2019,11:50:00 AM,32,39.46,1
3/11/2019,11:50:30 AM,9,19.75,1
3/11/2019,11:51:00 AM,85,24.38,1
3/11/2019,11:51:30 AM,64,0,1
3/11/2019,11:52:00 AM,0,48.93,0
3/11/2019,11:52:30 AM,0,48.93,0
3/11/2019,11:53:00 AM,30,23.32,1
3/11/2019,11:53:30 AM,3,29.31,0
3/11/2019,11:54:00 AM,25,59.41,1
3/11/2019,11:54:30 AM,25,52.22,1
3/11/2019,11:55:00 AM,60,43.28,1
3/11/2019,11:55:30 AM,73,34.14,1
3/11/2019,11:56:00 AM,28,45.4,1
3/11/2019,11:56:30 AM,42,29.62,1
3/11/2019,11:57:00 AM,62,42.7,1
3/11/2019,11:57:30 AM,0,68.5,0
3/11/2019,11:58:00 AM,0,37.74,0
3/11/2019,11:58:30 AM,18,19.93,1
3/11/2019,11:59:00 AM,44,27.15,1
3/11/2019,11:59:30 AM,5,23.99,0
3/11/2019,12:00:00 PM,0,22.31,0
3/11/2019,12:00:30 PM,25,23.97,1
3/11/2019,12:01:00 PM,0,31.3,0
3/11/2019,12:01:30 PM,26,24.86,1
3/11/2019,12:02:00 PM,60,14.97,1
3/11/2019,12:02:30 PM,91,17.75,1
3/11/2019,12:03:00 PM,70,32.49,1
3/11/2019,12:03:30 PM,60,50.39,1
3/11/2019,12:04:00 PM,32,33.22,1
3/11/2019,12:04:30 PM,0,68.5,0
3/11/2019,12:05:00 PM,0,31.84,0
3/11/2019,12:05:30 PM,38,39.41,1
3/11/2019,12:06:00 PM,2,43.64,0
3/11/2019,12:06:30 PM,0,48.22,0
3/11/2019,12:07:00 PM,2,47.56,0
3/11/2019,12:07:30 PM,0,115.42,0
3/11/2019,12:08:00 PM,11,35.43,0
3/11/2019,12:08:30 PM,0,51.13,0
3/11/2019,12:09:00 PM,7,57.25,0
3/11/2019,12:09:30 PM,17,29.56,1
3/11/2019,12:10:00 PM,0,19.04,0
3/11/2019,12:10:30 PM,36,17.95,1
3/11/2019,12:11:00 PM,27,22.31,1
3/11/2019,12:11:30 PM,28,64.63,1
3/11/2019,12:12:00 PM,7,38.65,0
3/11/2019,12:12:30 PM,3,33.32,0
3/11/2019,12:13:00 PM,12,36.57,0
3/11/2019,12:13:30 PM,50,58.48,1
3/11/2019,12:14:00 PM,0,14.39,0
3/11/2019,12:14:30 PM,0,14.39,0
3/11/2019,12:15:00 PM,8,19.73,0
3/11/2019,12:15:30 PM,29,24.38,1
3/11/2019,12:16:00 PM,27,16.25,1
3/11/2019,12:16:30 PM,10,25.47,0
3/11/2019,12:17:00 PM,21,30.02,1
3/11/2019,12:17:30 PM,0,58.71,0
3/11/2019,12:18:00 PM,0,15.79,0
3/11/2019,12:18:30 PM,0,14.97,0
3/11/2019,12:19:00 PM,4,24.11,0
3/11/2019,12:19:30 PM,0,15.79,1
3/11/2019,12:20:00 PM,40,23.99,1
3/11/2019,12:20:30 PM,208,14.43,1
3/11/2019,12:21:00 PM,117,0,1
3/11/2019,12:21:30 PM,76,0,1
3/11/2019,12:22:00 PM,182,0,1
3/11/2019,12:22:30 PM,194,6.8,1
3/11/2019,12:23:00 PM,154,0,1
3/11/2019,12:23:30 PM,339,64.34,1
3/11/2019,12:24:00 PM,270,34.56,1
3/11/2019,12:24:30 PM,279,324.96,1
3/11/2019,12:25:00 PM,318,102.25,1
3/11/2019,12:25:30 PM,229,21.48,1
3/11/2019,12:26:00 PM,237,223.48,1
3/11/2019,12:26:30 PM,253,168.97,1
3/11/2019,12:27:00 PM,385,278.73,1
3/11/2019,12:27:30 PM,201,1725.96,1
3/11/2019,12:28:00 PM,270,4112.45,1
3/11/2019,12:28:30 PM,279,822.58,1
3/11/2019,12:29:00 PM,237,3,1
3/11/2019,12:29:30 PM,222,6.46,1
3/11/2019,12:30:00 PM,144,2.77,1
3/11/2019,12:30:30 PM,194,165.56,1
3/11/2019,12:31:00 PM,208,2416.68,1
3/11/2019,12:31:30 PM,201,1655.85,1
3/11/2019,12:32:00 PM,298,1047.97,1
3/11/2019,12:32:30 PM,170,342.58,1
3/11/2019,12:33:00 PM,237,1052.11,1
3/11/2019,12:33:30 PM,54,2409.91,1
3/11/2019,12:34:00 PM,215,3161.49,1
3/11/2019,12:34:30 PM,134,3008.38,1
3/11/2019,12:35:00 PM,105,2848.09,1
3/11/2019,12:35:30 PM,121,1973.83,1
3/11/2019,12:36:00 PM,46,1103.17,1
3/11/2019,12:36:30 PM,101,653.24,1
3/11/2019,12:37:00 PM,222,1442.04,1
3/11/2019,12:37:30 PM,253,6549.18,1
3/11/2019,12:38:00 PM,154,2020.46,1
3/11/2019,12:38:30 PM,134,2256.78,1
3/11/2019,12:39:00 PM,7,2276.64,1
3/11/2019,12:39:30 PM,129,629.04,1
3/11/2019,12:40:00 PM,170,329.21,1
3/11/2019,12:40:30 PM,67,458.92,1
3/11/2019,12:41:00 PM,222,304.91,1
3/11/2019,12:41:30 PM,229,209.19,1
3/11/2019,12:42:00 PM,154,256.6,1
3/11/2019,12:42:30 PM,308,963.91,1
3/11/2019,12:43:00 PM,144,432.91,1
3/11/2019,12:43:30 PM,270,415.45,1
3/11/2019,12:44:00 PM,229,339.12,1
3/11/2019,12:44:30 PM,113,810.45,1
3/11/2019,12:45:00 PM,105,869.31,1
3/11/2019,12:45:30 PM,188,1101.39,1
3/11/2019,12:46:00 PM,91,942.24,1
3/11/2019,12:46:30 PM,261,1073.7,1
3/11/2019,12:47:00 PM,328,1288.31,1
3/11/2019,12:47:30 PM,398,1181.02,1
3/11/2019,12:48:00 PM,308,396.49,1
3/11/2019,12:48:30 PM,201,295.51,1
3/11/2019,12:49:00 PM,170,787.54,1
3/11/2019,12:49:30 PM,270,489.77,1
3/11/2019,12:50:00 PM,298,789.42,1
3/11/2019,12:50:30 PM,308,295.41,1
3/11/2019,12:51:00 PM,261,275.67,1
3/11/2019,12:51:30 PM,94,186.74,1
3/11/2019,12:52:00 PM,229,1320.39,1
3/11/2019,12:52:30 PM,188,1081.21,1
3/11/2019,12:53:00 PM,288,1283.71,1
3/11/2019,12:53:30 PM,261,199.87,1
3/11/2019,12:54:00 PM,222,446.59,1
3/11/2019,12:54:30 PM,215,786.55,1
3/11/2019,12:55:00 PM,229,399.11,1
3/11/2019,12:55:30 PM,308,390.57,1
3/11/2019,12:56:00 PM,411,399.66,1
3/11/2019,12:56:30 PM,237,678.07,1
3/11/2019,12:57:00 PM,113,928.1,1
3/11/2019,12:57:30 PM,279,253.62,1
3/11/2019,12:58:00 PM,270,410.23,1
3/11/2019,12:58:30 PM,222,274.16,1
3/11/2019,12:59:00 PM,261,789.73,1
3/11/2019,12:59:30 PM,208,244.41,1
3/11/2019,1:00:00 PM,182,384.24,1
3/11/2019,1:00:30 PM,201,284.38,1
3/11/2019,1:01:00 PM,176,325.13,1
3/11/2019,1:01:30 PM,208,262.24,1
3/11/2019,1:02:00 PM,129,278.09,1
3/11/2019,1:02:30 PM,149,407.97,1
3/11/2019,1:03:00 PM,52,435.33,1
3/11/2019,1:03:30 PM,170,474.27,1
3/11/2019,1:04:00 PM,170,620.84,1
3/11/2019,1:04:30 PM,164,2123.38,1
3/11/2019,1:05:00 PM,129,472.31,1
3/11/2019,1:05:30 PM,215,11.83,1
3/11/2019,1:06:00 PM,159,3.95,1
3/11/2019,1:06:30 PM,194,12.97,1
3/11/2019,1:07:00 PM,170,811.48,1
3/11/2019,1:07:30 PM,144,944.06,1
3/11/2019,1:08:00 PM,170,23.7,1
3/11/2019,1:08:30 PM,164,2.5,1
3/11/2019,1:09:00 PM,144,2.71,1
3/11/2019,1:09:30 PM,182,6.91,1
3/11/2019,1:10:00 PM,215,38.74,1
3/11/2019,1:10:30 PM,215,23.04,1
3/11/2019,1:11:00 PM,245,2.32,1
3/11/2019,1:11:30 PM,149,0.07,1
3/11/2019,1:12:00 PM,170,0.15,1
3/11/2019,1:12:30 PM,229,0.07,1
3/11/2019,1:13:00 PM,188,0,1
3/11/2019,1:13:30 PM,237,0.22,1
3/11/2019,1:14:00 PM,298,167.23,1
3/11/2019,1:14:30 PM,385,0,1
3/11/2019,1:15:00 PM,318,4.8,1
3/11/2019,1:15:30 PM,215,0,1
3/11/2019,1:16:00 PM,222,0,1
3/11/2019,1:16:30 PM,182,0,1
3/11/2019,1:17:00 PM,88,0.22,1
3/11/2019,1:17:30 PM,222,0,1
3/11/2019,1:18:00 PM,398,47.7,1
3/11/2019,1:18:30 PM,144,344.97,1
3/11/2019,1:19:00 PM,40,235.53,1
3/11/2019,1:19:30 PM,298,65.86,1
3/11/2019,1:20:00 PM,101,24.1,1
3/11/2019,1:20:30 PM,215,22.66,1
3/11/2019,1:21:00 PM,270,25.52,1
3/11/2019,1:21:30 PM,91,18.53,1
